,UNI_TYP_left,UNI_MAJ_left,UNI_IMD,ORGID,ORGID_NUM,SCHNAME,ADDRESS,CITY,ZIP,SCH_TYPE,SCH_TYPE1,SCH_TYPE2,SCH_LEVEL,GRADE,CLASS,SDNUM,SDNAME,CTYNUM,FIPSNUM,CTYNAME,MAGNET,DATE_ENTRY,FED_SCHNUM,ALT_NAME,WEB_URL,YEAR,geometry,Unnamed: 0,School Name,Demographic Description,Ending Status,Four Year Percent,Four Year Total,Physical Line 1,Physical City,Physical State,Physical Zip,Consistent Attendance,index_right,SECSCHOOL,STATE,BLOCKGROUP,BLOCK,TRACT,MCD,SUBMCD,PLACE,UNI_MAJ_right,UNI_TYP_right,UNI_NAM,HIGH_NAME,MIDD_NAME,ELEM_NAME,POPULATION
40,01,0191,014,010191014000,10191014000.0,Burnsville High,600 E HWY 13,BURNSVILLE,55337,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,191,Burnsville-Eagan-Savage,19,37,Dakota,NO,4/13/2007,270729000292.0,,http://www.isd191.org/bhs,SY2018-19,POINT (478986.5606000004 4959110.0002),428,BURNSVILLE HIGH SCHOOL,All Students,Graduate,85.33,559,600 E Hwy 13,Burnsville,MN,55337-2995,66.31,147414,,27,270370607481,270370607481013,27037060748,2703708794,,2708794,0191,01,Burnsville-Eagan-Savage,BURNSVILLE,JOSEPH NICOLLET,SKY OAKS,0
40,01,0191,014,010191014000,10191014000.0,Burnsville High,600 E HWY 13,BURNSVILLE,55337,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,191,Burnsville-Eagan-Savage,19,37,Dakota,NO,4/13/2007,270729000292.0,,http://www.isd191.org/bhs,SY2018-19,POINT (478986.5606000004 4959110.0002),428,BURNSVILLE HIGH SCHOOL,All Students,Graduate,85.33,559,600 E Hwy 13,Burnsville,MN,55337-2995,66.31,147414,,27,270370607481,270370607481013,27037060748,2703708794,,2708794,0191,01,Burnsville-Eagan-Savage,BURNSVILLE,JOHN METCALF,SKY OAKS,0
41,01,2534,020,012534020000,12534020000.0,BOLD High,701 S 9TH ST,OLIVIA,56277,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,EC-PK+7-12,33,2534,Bird Island-Olivia-Lake Lillian-Danube,65,129,Renville,NO,4/13/2007,270566000147.0,,http://www.bold.k12.mn.us,SY2018-19,POINT (342653.8097999999 4959278.998600001),1821,BOLD SENIOR HIGH,All Students,Graduate,86.54,52,701 S 9th St,Olivia,MN,56277,74.21,60948,,27,271297905002,271297905002101,27129790500,2712948256,,2748256,2534,01,Bird Island-Olivia-Lake Lillian,BOLD,,BIRD ISLAND,0
42,01,2890,020,012890020000,12890020000.0,RCW High,301 NE 3RD ST,RENVILLE,56284,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2890,Renville County West,65,129,Renville,NO,4/13/2007,270016301310.0,,http://www.rcw.k12.mn.us,SY2018-19,POINT (325362.3383999998 4962142.793500001),1917,RENVILLE COUNTY WEST SENIOR HIGH,All Students,Graduate,92.59,27,301 NE 3rd St,Renville,MN,56284-0338,79.95,61063,,27,271297904003,271297904003034,27129790400,2712953890,,2753890,2890,01,Renville County West,RCW,,RCW,25
43,01,0077,130,010077130000,10077130000.0,Mankato West High,1351 S RIVERFRONT DR,MANKATO,56001,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,77,Mankato,7,13,Blue Earth,NO,4/13/2007,271878000880.0,,http://www.isd77.org,SY2018-19,POINT (418635.9379000003 4890034.4998),245,MANKATO WEST SENIOR HIGH,All Students,Graduate,91.36,301,1351 S Riverfront Dr,Mankato,MN,56001-8713,79.3,102410,,27,270131708002,270131708002004,27013170800,2701339878,,2739878,0077,01,Mankato,MANKATO WEST,DAKOTA MEADOWS,ROOSEVELT,7
43,01,0077,130,010077130000,10077130000.0,Mankato West High,1351 S RIVERFRONT DR,MANKATO,56001,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,77,Mankato,7,13,Blue Earth,NO,4/13/2007,271878000880.0,,http://www.isd77.org,SY2018-19,POINT (418635.9379000003 4890034.4998),245,MANKATO WEST SENIOR HIGH,All Students,Graduate,91.36,301,1351 S Riverfront Dr,Mankato,MN,56001-8713,79.3,102410,,27,270131708002,270131708002004,27013170800,2701339878,,2739878,0077,01,Mankato,MANKATO WEST,DAKOTA MEADOWS,JEFFERSON,7
44,03,0001,363,030001363000,30001363000.0,Wellstone International,3328 ELLIOT AVENUE SOUTH,MINNEAPOLIS,55406,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,1,Minneapolis,27,53,Hennepin,NO,7/30/2014,272124003107.0,,http://wellstone.mpls.k12.mn.us,SY2018-19,POINT (479437.2037000004 4976539.9518),42,WELLSTONE INTERNATIONAL HIGH,All Students,Graduate,41.58,101,3328 Elliot Avenue South,Minneapolis,MN,55407,63.94,150806,,27,270530085004,270530085004004,27053008500,2705343000,,2743000,0001,03,Minneapolis,SOUTH,ANDERSEN & SANFORD,ANDERSEN,0
564,03,0001,458,030001458000,30001458000.0,Wellstone High SWS,3228 ELLIOT AVENUE SOUTH,MINNEAPOLIS,55406,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,1,Minneapolis,27,53,Hennepin,NO,10/2015,272124004889.0,,,SY2018-19,POINT (479437.2037000004 4976539.9518),89,WELLSTONE HIGH SCHOOL - SWS,All Students,Graduate,88.89,18,3228 Elliot Avenue South,Minneapolis,MN,55407,95.0,150806,,27,270530085004,270530085004004,27053008500,2705343000,,2743000,0001,03,Minneapolis,SOUTH,ANDERSEN & SANFORD,ANDERSEN,0
44,03,0001,363,030001363000,30001363000.0,Wellstone International,3328 ELLIOT AVENUE SOUTH,MINNEAPOLIS,55406,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,1,Minneapolis,27,53,Hennepin,NO,7/30/2014,272124003107.0,,http://wellstone.mpls.k12.mn.us,SY2018-19,POINT (479437.2037000004 4976539.9518),42,WELLSTONE INTERNATIONAL HIGH,All Students,Graduate,41.58,101,3328 Elliot Avenue South,Minneapolis,MN,55407,63.94,150806,,27,270530085004,270530085004004,27053008500,2705343000,,2743000,0001,03,Minneapolis,WASHBURN,ANWATIN & JUSTICE PAGE,GREEN CENTRAL,0
564,03,0001,458,030001458000,30001458000.0,Wellstone High SWS,3228 ELLIOT AVENUE SOUTH,MINNEAPOLIS,55406,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,1,Minneapolis,27,53,Hennepin,NO,10/2015,272124004889.0,,,SY2018-19,POINT (479437.2037000004 4976539.9518),89,WELLSTONE HIGH SCHOOL - SWS,All Students,Graduate,88.89,18,3228 Elliot Avenue South,Minneapolis,MN,55407,95.0,150806,,27,270530085004,270530085004004,27053008500,2705343000,,2743000,0001,03,Minneapolis,WASHBURN,ANWATIN & JUSTICE PAGE,GREEN CENTRAL,0
44,03,0001,363,030001363000,30001363000.0,Wellstone International,3328 ELLIOT AVENUE SOUTH,MINNEAPOLIS,55406,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,1,Minneapolis,27,53,Hennepin,NO,7/30/2014,272124003107.0,,http://wellstone.mpls.k12.mn.us,SY2018-19,POINT (479437.2037000004 4976539.9518),42,WELLSTONE INTERNATIONAL HIGH,All Students,Graduate,41.58,101,3328 Elliot Avenue South,Minneapolis,MN,55407,63.94,150806,,27,270530085004,270530085004004,27053008500,2705343000,,2743000,0001,03,Minneapolis,ROOSEVELT,SANFORD,NORTHROP,0
564,03,0001,458,030001458000,30001458000.0,Wellstone High SWS,3228 ELLIOT AVENUE SOUTH,MINNEAPOLIS,55406,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,1,Minneapolis,27,53,Hennepin,NO,10/2015,272124004889.0,,,SY2018-19,POINT (479437.2037000004 4976539.9518),89,WELLSTONE HIGH SCHOOL - SWS,All Students,Graduate,88.89,18,3228 Elliot Avenue South,Minneapolis,MN,55407,95.0,150806,,27,270530085004,270530085004004,27053008500,2705343000,,2743000,0001,03,Minneapolis,ROOSEVELT,SANFORD,NORTHROP,0
45,01,0095,020,010095020000,10095020000.0,Cromwell-Wright High,5624 HWY 210,CROMWELL,55726,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,95,Cromwell-Wright,9,17,Carlton,NO,4/13/2007,270969000409.0,,http://www.cromwellwright.k12.mn.us,SY2018-19,POINT (508756.8759000003 5169417.501),289,CROMWELL-WRIGHT SECONDARY,All Students,Graduate,93.75,16,5624 Hwy 210,Cromwell,MN,55726-0007,93.18,231406,,27,270170706004,270170706004134,27017070600,2701713780,,2713780,0095,01,Cromwell-Wright,CROMWELL-WRIGHT,,CROMWELL-WRIGHT,24
46,01,0146,040,010146040000,10146040000.0,Barnesville High,302 3RD ST SE,BARNESVILLE,56514,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,6-12,33,146,Barnesville,14,27,Clay,NO,4/13/2007,270366000170.0,,http://www.barnesville.k12.mn.us/highschool.htm,SY2018-19,POINT (238587.4214000003 5171984.6743),372,BARNESVILLE SECONDARY,All Students,Graduate,95.08,61,302 3rd St SE,Barnesville,MN,56514-0189,92.47,191543,,27,270270302021,270270302021031,27027030202,2702703574,,2703574,0146,01,Barnesville,BARNESVILLE,,ATKINSON,0
47,01,0099,001,010099001000,10099001000.0,Lincoln High,2 E HIGHWAY 61,ESKO,55733,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,99,Esko,9,17,Carlton,NO,4/13/2007,273888001681.0,,http://www.esko.k12.mn.us,SY2018-19,POINT (548786.2917999998 5172678.524700001),297,LINCOLN SECONDARY,All Students,Graduate,100.0,92,2 E Highway 61,Esko,MN,55733-9629,85.09,234946,,27,270170703001,270170703001027,27017070300,2701764768,,2719718,0099,01,Esko,LINCOLN,,WINTERQUIST,48
48,01,0094,202,010094202000,10094202000.0,Cloquet High,1000 18TH ST,CLOQUET,55720,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,94,Cloquet,9,17,Carlton,NO,4/13/2007,270942000382.0,,http://www.isd94.org,SY2018-19,POINT (542628.2122 5173074.8073),285,CLOQUET SENIOR,All Students,Graduate,94.37,142,1000 18th St,Cloquet,MN,55720-2438,78.68,234848,,27,270170702004,270170702004000,27017070200,2701712160,,2712160,0094,01,Cloquet,CLOQUET,CLOQUET,CHURCHILL & WASHINGTON,43
49,01,2174,020,012174020000,12174020000.0,PRB High,810 1ST ST N,PINE RIVER,56474,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2174,Pine River-Backus,11,21,Cass,NO,4/13/2007,272897000041.0,,http://www.prbackus.k12.mn.us,SY2018-19,POINT (392414.5917999996 5175758.787699999),1753,PINE RIVER-BACKUS HIGH SCHOOL,All Students,Graduate,94.34,53,810 1st St N,Pine River,MN,56474,67.67,184590,,27,270219607003,270219607003038,27021960700,2702151280,,2751280,2174,01,Pine River-Backus,BACKUS-PINE RIVER,,PINE RIVER,0
437,01,2174,030,012174030000,12174030000.0,Pine River Area ALC,1000 1ST ST N,PINE RIVER,56474,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,2174,Pine River-Backus,11,21,Cass,NO,8/10/2010,272897002692.0,,http://www.prbackus.k12.mn.us,SY2018-19,POINT (392343.4347000001 5176009.9736),1757,PINE RIVER-BACKUS AREA LEARNING CTR,All Students,Graduate,56.25,16,1000 1st St N,Pine River,MN,56474,100.0,184590,,27,270219607003,270219607003038,27021960700,2702151280,,2751280,2174,01,Pine River-Backus,BACKUS-PINE RIVER,,PINE RIVER,0
50,01,0704,001,010704001000,10704001000.0,Proctor High,131 9TH AVE,PROCTOR,55810,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,704,Proctor,69,137,St. Louis,NO,4/13/2007,273009001551.0,,http://www.proctor.k12.mn.us,SY2018-19,POINT (558323.4776999997 5176944.3508),1280,PROCTOR SENIOR HIGH,All Students,Graduate,91.27,126,131 9th Ave,Proctor,MN,55810-2797,77.76,735,,27,271370101003,271370101003026,27137010100,2713752630,,2752630,0704,01,Proctor,PROCTOR,PROCTOR,BAY VIEW,69
51,01,0833,029,010833029000,10833029000.0,Woodbury Senior High,2665 WOODLANE DR,WOODBURY,55125,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,833,South Washington County,82,163,Washington,NO,4/13/2007,273381001550.0,,http://www.sowashco.k12.mn.us,SY2018-19,POINT (503095.7799000004 4972808.5001),1496,WOODBURY HIGH SCHOOL,All Students,Graduate,96.51,459,2665 Woodlane Dr,Woodbury,MN,55125-2922,87.08,164001,,27,271630710132,271630710132029,27163071013,2716371428,,2771428,0833,01,South Washington County,WOODBURY,WOODBURY,ROYAL OAKS,116
51,01,0833,029,010833029000,10833029000.0,Woodbury Senior High,2665 WOODLANE DR,WOODBURY,55125,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,833,South Washington County,82,163,Washington,NO,4/13/2007,273381001550.0,,http://www.sowashco.k12.mn.us,SY2018-19,POINT (503095.7799000004 4972808.5001),1496,WOODBURY HIGH SCHOOL,All Students,Graduate,96.51,459,2665 Woodlane Dr,Woodbury,MN,55125-2922,87.08,164001,,27,271630710132,271630710132029,27163071013,2716371428,,2771428,0833,01,South Washington County,WOODBURY,WOODBURY,BAILEY,116
52,01,0625,220,010625220000,10625220000.0,Highland Park High,1015 SNELLING AVE S,SAINT PAUL,55116,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,625,St. Paul,62,123,Ramsey,NO,4/13/2007,273384001592.0,,http://www.highlandsr.spps.org,SY2018-19,POINT (486710.2653000001 4972904.513699999),1173,HIGHLAND PARK SENIOR HIGH,All Students,Graduate,90.94,276,1015 Snelling Ave S,Saint Paul,MN,55116-2497,85.84,159459,,27,271230375001,271230375001002,27123037500,2712358000,,2758000,0625,01,Saint Paul,HIGHLAND PARK,HIGHLAND PARK,AREA F2,31
53,01,0111,842,010111842000,10111842000.0,Watertown High,1001 HWY 25 NW,WATERTOWN,55388,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,111,Watertown-Mayer,10,19,Carver,NO,4/13/2007,274191001750.0,,http://www.wm.k12.mn.us,SY2018-19,POINT (432442.0965 4980235.999199999),317,WATERTOWN MAYER HIGH,All Students,Graduate,96.58,117,1001 Hwy 25 NW,Watertown,MN,55388,91.08,99159,,27,270190901002,270190901002020,27019090100,2701968548,,2768548,0111,01,Watertown-Mayer,WM HIGH,WM MIDDLE,WM PRIMARY & ELEM,10
54,01,0857,030,010857030000,10857030000.0,Lewiston Altura High,100 COUNTY RD 25,LEWISTON,55952,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,857,Lewiston-Altura,85,169,Winona,NO,4/13/2007,271809000836.0,,http://www.lewalt.k12.mn.us,SY2018-19,POINT (591602.2511999998 4870977.997500001),1536,LEWISTON-ALTURA SECONDARY,All Students,Graduate,95.24,63,100 County Rd 25,Lewiston,MN,55952,86.42,246709,,27,271696709001,271696709001046,27169670900,2716936800,,2736800,0857,01,Lewiston-Altura,LEWISTON-ALTURA,,LEWISTON-ALTURA,0
55,01,0840,111,010840111000,10840111000.0,St. James High,1001 10TH AVE N,SAINT JAMES,56081,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,6-12,33,840,St. James,83,165,Watonwan,NO,4/13/2007,273360001505.0,,http://www.stjames.k12.mn.us,SY2018-19,POINT (369666.8108999999 4872123.998500001),1520,ST. JAMES MIDDLE/HIGH SCHOOL,All Students,Graduate,90.54,74,1001 10th Ave N,Saint James,MN,56081-0509,88.06,36446,,27,271659502002,271659502002044,27165950200,2716557040,,2757040,0840,01,St. James,ST. JAMES,,ARMSTRONG & NORTHSIDE,151
56,01,0535,315,010535315000,10535315000.0,John Marshall ALC,1420 11TH AVE SE,ROCHESTER,55904,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,8-12,32,535,Rochester,55,109,Olmsted,NO,4/13/2007,273180001016.0,,http://www.rochester.k12.mn.us,SY2018-19,POINT (544367.3746999996 4872351.000399999),1019,MAYO SENIOR HIGH,All Students,Graduate,91.89,370,1420 11th Ave SE,Rochester,MN,55904,64.66,88169,,27,271090010002,271090010002004,27109001000,2710954880,,2754880,0535,01,Rochester,MAYO,WILLOW CREEK,BEN FRANKLIN,0
57,01,2169,020,012169020000,12169020000.0,MCC High,2420 28TH ST,SLAYTON,56172,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2169,Murray County Central,51,101,Murray,NO,4/13/2007,270009001449.0,,http://www.mcc.mntm.org,SY2018-19,POINT (278886.3450999996 4873839.000399999),1737,MURRAY COUNTY CENTRAL SECONDARY,All Students,Graduate,88.89,54,2420 28th St,Slayton,MN,56172-1498,85.73,32318,,27,271019003002,271019003002105,27101900300,2710160808,,2760808,2169,01,Murray County Central,MCC,,MCC,0
58,01,2125,020,012125020000,12125020000.0,Triton High,813 W HWY ST,DODGE CENTER,55927,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,2125,Triton,20,39,Dodge,NO,4/13/2007,274066500038.0,,http://www.triton.k12.mn.us,SY2018-19,POINT (510794.4138000002 4875482.863299999),1665,TRITON HIGH SCHOOL,All Students,Graduate,94.03,67,813 W Hwy St,Dodge Center,MN,55927-9153,79.58,18911,,27,270399502002,270399502002035,27039950200,2703915994,,2715994,2125,01,Triton,TRITON,TRITON,TRITON,0
59,01,0535,310,010535310000,10535310000.0,John Marshall High,1510 14TH ST NW,ROCHESTER,55901,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,8-12,32,535,Rochester,55,109,Olmsted,NO,4/13/2007,273180001015.0,,http://www.rochester.k12.mn.us,SY2018-19,POINT (541292.5390999997 4875902.9125),1015,JOHN MARSHALL SENIOR HIGH,All Students,Graduate,91.48,364,1510 14th St NW,Rochester,MN,55901,68.38,19378,,27,271090006005,271090006005009,27109000600,2710954880,,2754880,0535,01,Rochester,JOHN MARSHALL,JOHN ADAMS,ELTON HILLS,129
60,01,0282,020,010282020000,10282020000.0,St. Anthony Village High,3303 33RD AVE NE,SAINT ANTHONY,55418,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,282,St. Anthony-New Brighton,27,53,Hennepin,NO,4/13/2007,273342001473.0,,http://www.stanthony.k12.mn.us,SY2018-19,POINT (483122.0297999997 4986170.002499999),654,ST. ANTHONY VILLAGE SENIOR HIGH,All Students,Graduate,96.67,180,3303 33rd Ave NE,Saint Anthony,MN,55418-9971,85.07,155894,,27,270530201011,270530201011005,27053020101,2705356680,,2756680,0282,01,St. Anthony-New Brighton,ST. ANTHONY VILLAGE,ST. ANTHONY,WILSHIRE PARK,101
61,01,0834,047,010834047000,10834047000.0,Stillwater High,5701 STILLWATER BLVD N,STILLWATER,55082,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,834,Stillwater Area,82,163,Washington,NO,4/13/2007,273819001662.0,,http://www.stillwater.k12.mn.us,SY2018-19,POINT (512079.2158000004 4986261.0021),1504,STILLWATER AREA HIGH SCHOOL,All Students,Graduate,94.99,659,5701 Stillwater Blvd N,Stillwater,MN,55082-1030,67.49,167479,,27,271630707011,271630707011020,27163070701,2716347914,,2747914,0834,01,Stillwater Area,STILLWATER,STILLWATER,RUTHERFORD,200
423,01,0834,061,010834061000,10834061000.0,St. Croix Valley ALC,5701 STILLWATER BLVD N,STILLWATER,55082,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,834,Stillwater Area,82,163,Washington,NO,6/26/2007,273819002685.0,,http://alc.stillwater.k12.mn.us,SY2018-19,POINT (512079.2158000004 4986261.0021),1508,ST CROIX VALLEY AREA LEARNING CNTR.,All Students,Graduate,44.44,45,5701 Stillwater Blvd N,Stillwater,MN,55082,9.14,167479,,27,271630707011,271630707011020,27163070701,2716347914,,2747914,0834,01,Stillwater Area,STILLWATER,STILLWATER,RUTHERFORD,200
61,01,0834,047,010834047000,10834047000.0,Stillwater High,5701 STILLWATER BLVD N,STILLWATER,55082,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,834,Stillwater Area,82,163,Washington,NO,4/13/2007,273819001662.0,,http://www.stillwater.k12.mn.us,SY2018-19,POINT (512079.2158000004 4986261.0021),1504,STILLWATER AREA HIGH SCHOOL,All Students,Graduate,94.99,659,5701 Stillwater Blvd N,Stillwater,MN,55082-1030,67.49,167479,,27,271630707011,271630707011020,27163070701,2716347914,,2747914,0834,01,Stillwater Area,STILLWATER,OAK-LAND,ANDERSEN,200
423,01,0834,061,010834061000,10834061000.0,St. Croix Valley ALC,5701 STILLWATER BLVD N,STILLWATER,55082,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,834,Stillwater Area,82,163,Washington,NO,6/26/2007,273819002685.0,,http://alc.stillwater.k12.mn.us,SY2018-19,POINT (512079.2158000004 4986261.0021),1508,ST CROIX VALLEY AREA LEARNING CNTR.,All Students,Graduate,44.44,45,5701 Stillwater Blvd N,Stillwater,MN,55082,9.14,167479,,27,271630707011,271630707011020,27163070701,2716347914,,2747914,0834,01,Stillwater Area,STILLWATER,OAK-LAND,ANDERSEN,200
62,03,0001,354,030001354000,30001354000.0,Patrick Henry,4320 NEWTON AVE N,MINNEAPOLIS,55412,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,1,Minneapolis,27,53,Hennepin,NO,4/13/2007,272124000977.0,,http://henry.mpls.k12.mn.us,SY2018-19,POINT (475948.8770000003 4986776.5013),26,HENRY SENIOR HIGH,All Students,Graduate,70.91,220,4320 Newton Ave N,Minneapolis,MN,55412,71.47,157328,,27,270531002002,270531002002019,27053100200,2705343000,,2743000,0001,03,Minneapolis,HENRY,OLSON,JENNY LIND & LORING,0
565,03,0001,456,030001456000,30001456000.0,Patrick Henry SWS,4320 NEWTON AVE N,MINNEAPOLIS,55412,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,1,Minneapolis,27,53,Hennepin,NO,10/2015,272124004928.0,,,SY2018-19,POINT (475948.8770000003 4986776.5013),86,HENRY HIGH SCHOOL - SWS,All Students,Graduate,100.0,13,4320 Newton Ave N,Minneapolis,MN,55412,84.03,157328,,27,270531002002,270531002002019,27053100200,2705343000,,2743000,0001,03,Minneapolis,HENRY,OLSON,JENNY LIND & LORING,0
63,01,0877,040,010877040000,10877040000.0,Buffalo High,877 BISON BLVD,BUFFALO,55313,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,877,Buffalo-Hanover-Montrose,86,171,Wright,NO,4/13/2007,270720000285.0,,http://www.bhmschools.org/schools/buffalo-high,SY2018-19,POINT (434788.3147 5003560.497300001),1556,BUFFALO SENIOR HIGH,All Students,Graduate,94.51,401,877 Bison Blvd,Buffalo,MN,55313-3300,83.09,121725,,27,271711007023,271711007023001,27171100702,2717108452,,2708452,0877,01,Buffalo-Hanover-Montrose,BUFFALO,BUFFALO,PARKSIDE,493
63,01,0877,040,010877040000,10877040000.0,Buffalo High,877 BISON BLVD,BUFFALO,55313,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,877,Buffalo-Hanover-Montrose,86,171,Wright,NO,4/13/2007,270720000285.0,,http://www.bhmschools.org/schools/buffalo-high,SY2018-19,POINT (434788.3147 5003560.497300001),1556,BUFFALO SENIOR HIGH,All Students,Graduate,94.51,401,877 Bison Blvd,Buffalo,MN,55313-3300,83.09,121725,,27,271711007023,271711007023001,27171100702,2717108452,,2708452,0877,01,Buffalo-Hanover-Montrose,BUFFALO,BUFFALO,TATANKA,493
64,01,0709,215,010709215000,10709215000.0,Denfeld High,401 N 44TH AVE W,DULUTH,55807,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,709,Duluth,69,137,St. Louis,NO,4/13/2007,271104000460.0,,http://www.duluth.k12.mn.us,SY2018-19,POINT (564185.3742000004 5177557.4976),1288,DENFELD HIGH SCHOOL,All Students,Graduate,73.73,217,401 N 44th Ave W,Duluth,MN,55807-1494,80.83,253160,,27,271370158004,271370158004012,27137015800,2713717000,,2717000,0709,01,Duluth,DENFELD,LINCOLN PARK,LAURA MACARTHUR,0
65,01,0023,020,010023020000,10023020000.0,Frazee-Vergas High,305 N LAKE ST,FRAZEE,56544,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,23,Frazee-Vergas,3,5,Becker,NO,4/13/2007,271236000606.0,,http://www.frazee.k12.mn.us,SY2018-19,POINT (293799.7175000003 5178716.9989),201,FRAZEE SECONDARY,All Students,Graduate,100.0,63,305 N Lake St,Frazee,MN,56544,64.15,196005,,27,270054503002,270054503002023,27005450300,2700522472,,2722472,0023,01,Frazee-Vergas,FRAZEE-VERGAS,,FRAZEE-VERGAS,13
66,01,0821,030,010821030000,10821030000.0,Menahga High,216 ASPEN AVE SE,MENAHGA,56464,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,9-12,32,821,Menahga,80,159,Wadena,NO,4/13/2007,272058000916.0,,http://www.menahga.k12.mn.us,SY2018-19,POINT (339999.8135000002 5179751.999700001),1460,MENAHGA HIGH SCHOOL,All Students,Graduate,98.0,50,216 Aspen Ave SE,Menahga,MN,56464-3289,80.1,206298,,27,271594801003,271594801003054,27159480100,2715941660,,2741660,0821,01,Menahga,MENAHGA,MENAHGA,MENAHGA,4
67,01,0110,601,010110601000,10110601000.0,Waconia ALC,1800 COMMUNITY DR,WACONIA,55387,PUBLIC,ALC,PUBLIC ALC,SCHOOL,1-12,41,110,Waconia,10,19,Carver,NO,8/21/2012,274146004597.0,Waconia Education Center,http://www.waconia.k12.mn.us,SY2018-19,POINT (434780.9078000002 4964970.1997),313,WACONIA LEARNING CENTER,All Students,Graduate,70.37,27,1800 Community Dr,Waconia,MN,55387,80.15,97806,,27,270190903011,270190903011034,27019090301,2701967450,,,0110,01,Waconia,WACONIA,WACONIA,BAYVIEW,90
67,01,0110,601,010110601000,10110601000.0,Waconia ALC,1800 COMMUNITY DR,WACONIA,55387,PUBLIC,ALC,PUBLIC ALC,SCHOOL,1-12,41,110,Waconia,10,19,Carver,NO,8/21/2012,274146004597.0,Waconia Education Center,http://www.waconia.k12.mn.us,SY2018-19,POINT (434780.9078000002 4964970.1997),313,WACONIA LEARNING CENTER,All Students,Graduate,70.37,27,1800 Community Dr,Waconia,MN,55387,80.15,97806,,27,270190903011,270190903011034,27019090301,2701967450,,,0110,01,Waconia,WACONIA,WACONIA,SOUTHVIEW,90
68,01,0709,220,010709220000,10709220000.0,East High,301 N 40TH AVE E,DULUTH,55804,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,709,Duluth,69,137,St. Louis,NO,4/13/2007,271104000461.0,,http://www.duluth.k12.mn.us,SY2018-19,POINT (572960.0629000003 5186140.001499999),1292,EAST HIGH SCHOOL,All Students,Graduate,93.72,382,301 N 40th Ave E,Duluth,MN,55804,91.6,254286,,27,271370007001,271370007001020,27137000700,2713717000,,2717000,0709,01,Duluth,EAST,ORDEAN EAST,CONGDON,125
